Name der Klinik,Titel,Datum,Fachbereich,Erfahrungsbericht,Gesamtzufriedenheit,Qualität der Beratung,Mediz. Behandlung,Verwaltung und Abläufe,Ausstattung und Gestaltung
Kreiskrankenhaus Osterholz,"schlechtestes Krankenhaus, in dem ich je war",24.01.2014,Entbindung,"Wir sind vor kurzem in die NÃ¤he von OHZ gezogen und mein neuer Hausarzt hatte mir das Krankenhaus OHZ empfohlen, um meinen Bauchdeckenbruch behandeln zu lassen. Bei der Voruntersuchung war der Chefarzt noch ganz cool und lÃ¤ssig und alle gaben sich als Ã¤uÃerst erfahren und kompetent. Bei der OP wurde ich von jemand anderem operiert, dem ich vorher nie begegnet war und der sich erst mal hektisch auf die Suche nach meinem Bruch machte, wÃ¤hrend ich langsam in der Narkose weggedÃ¤mmert bin. Ich habe dann nach der OP erfahren, dass ich nicht wie besprochen am selben Tag nach Hause gehen darf, sondern Ã¼ber Nacht bleiben muss, es sei denn ich unterzeichne eine VerzichtserklÃ¤rung und gehe auf eigenes Risiko. Ich bin Ã¼ber Nacht geblieben und habe den Chirurgen, der mich operiert hat eine halbe Stunde vor meiner Entlassung gesprochen, nachdem ich mehrmals nach dem Arzt gefragt hatte, um zu erfahren wie die OP gelaufen ist. Wie sich herausstellte wurde mein Bruch mit einer einfachen Naht verschlossen, obwohl ich vorher deutlich und schriftlich zu Protokoll gegeben hatte, dass ich eine Doppelnaht wollte. Der Chirurg teilte mir mit, dass er die Einfachnaht fÃ¼r besser hielt und Ã¼berhaupt sei es statistisch egal, ob doppelt oder einfach. Ich habe mich mehrmals schriftlich beschwert. Dann hatte ich erneut ein persÃ¶nliches GesprÃ¤ch mit dem Chefarzt. Ich hÃ¤tte nicht Ã¼ber Nacht bleiben mÃ¼ssen, dazu bestand keine medizinische Notwendigkeit, aber zahlen musste ich das natÃ¼rlich trotzdem. Der Chefarzt hatte sich bei mir entschuldigt, dass niemand meine Fragen beantwortet hatte und keiner fÃ¼r ein GesprÃ¤ch zu VerfÃ¼gung stand.

Ich hatte einen kleinen Routineeingriff und Ã¤rgere mich heute jeden Tag, wenn ich meinen Bauch ansehe und eine schwulstige, unsauber verwachsene Naht ansehen muss. Es gab keine Wundversorgung und niemand hat mir gesagt dass ich seitlich aufstehen muss, damit die Narbe nicht belastet wird. Der Schnitt wurde geklebt und nicht genÃ¤ht und die Narbe sieht absolut furchtbar aus.

Ich habe auf der Station gesehen, dass Schwangere sehr hofiert werden und es gibt nette StÃ¼hle und ein buntes Ambiente, sogar ein reichliches FrÃ¼hstÃ¼cksbÃ¼ffet. Anscheinend bringen diese Patientinnen das Geld ein. Ich werde mein Kind nicht in diesem Krankenhaus zur Welt bringen, denn wenn das Personal bei einer Routine-OP den Patienten links liegen lÃ¤sst, was passiert dann im Notfall?",unzufrieden,unzufrieden (meine Fragen wurden nur auf Nachdruck beantwortet),"unzufrieden (die Kastrationsnarbe meiner HÃ¼ndin sieht besser aus, als meine Bauchnarbe)",unzufrieden,unzufrieden
Kreiskrankenhaus Osterholz,"Nur im absoluten Notfall, selbst denn ist man dort nicht gut aufgehoben. Unfreundliches, genervtes und arrogantes Personal. Ãrzte sowie Pflegepersonal",15.10.2013,Innere,"Mein Mann wurde mit einem akuten Brechdurchfall und Verdacht auf Magenbluten mit dem Rtw, nach RÃ¼cksprache mit dem Ã¤rztlichen Notdienst ins Krh gebracht. Man wurde mit unpassenden SprÃ¼chen wie:"" Warum sind sie mit dem Rtw ins Krankenhaus, ich wÃ¼rde das ja Zuhause auskurieren, mehr wie Zwieback und Tee wird hier auch nicht gemacht"", empfangen! Man fÃ¼hlte sich nicht ernst genommen!
Zumindest gab es eine Infusion und Medikamente. Danach ging es auf Station 8, auf Isolation. Bad war teilweise verschimmelt, soviel zur Hygiene und Isolation. Dort haben sich die Pfleger absolut nicht um das Wohlergehen des Patienten gekÃ¼mmert, er lag da  und fertig ( kein Fernsehen und noch viel wichtiger keine Gardinen, wurde Nachts immer vom Nachbarzimmer angeleuchtet  u. viele andere Dinge z.B kein Wasser bekommen, keine FÃ¼rsorgepflicht). Sehr,sehr laut auf der Station. 
Unfreundliches Personal, auch mir gegenÃ¼ber, obwohl wir denen keinen AnlaÃ gegeben haben so abgestumpft und genervt zu reagieren. Mein persÃ¶nliches Empfinden ist, dass das Pflegepersonal sich nicht in das Zimmer reingetraut haben und dankbar waren, dass mein Mann das einfach so hingenommen hat und sie wenig Arbeit mit ihm hatten. Zu Essen gab es so gut wie nichts, obwohl eine Stuhlprobe verordnet wurde......haha, wie denn, wenn der Darm leer ist und man nichts zu Essen bekommt.
Es sollte eine Magenspiegelung erfolgen, die nicht statt fand aufgrund der fehlenden Stuhlprobe. Zumindest hÃ¤tten die einen Ultraschall machen kÃ¶nnen, aber dies ist nicht geschehen, weil man einfach nicht ernst genommen wurde.
Fazit von der Geschichte: LaÃt euch eine Infusion geben und wenn es euch besser geht, fahrt bloÃ wieder Nachhause und klÃ¤rt das mit  den Ãrzten eures Vertrauen ab. Dort seid ihr aufgeschmissen.
Ignoranz, Arroganz, Unfreundlichkeit auf ganzer Linie.
Habe vor Ort mit der Pflegedienstleitung gesprochen, die auch umgehend reagiert hat, leider war mein Mann Ã¼bers We dort, somit war der grÃ¶Ãte Drop gelutscht! Nie wieder!!!!",unzufrieden,unzufrieden,unzufrieden,zufrieden,sehr zufrieden
Kreiskrankenhaus Osterholz,Ein Hoch auf dieses Krankenhaus,14.06.2013,Entbindung,"Eine wirklich sehr kompetente Klinik. Man fÃ¼hlt sich von anfang an gut aufgehoben und das Klinikpersonal als wie auch die Ãrzte nehmen sich Zeit fÃ¼r einen. Selbst am OP-Tag kommt dort noch der Chefarzt vorbei um nach einem zu sehen. Das Essen war immer sehr gut und abwechslungsreich und die Zimmer waren auch o.k.
Ich kann das Kreiskrankenhaus nur jedem weiter empfehlen !!!",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden
Kreiskrankenhaus Osterholz,Nur zu empfehlen,10.08.2012,Plastische Chirurgie,Ich habe am 21.02.2012 meinen Sohn zur Welt gebracht und kann nur sagen das es die ric htige Entscheidung war dieses Krankenhaus auszuwÃ¤hlen. Die Hebammen Kinderkrankenschwestern und Ãrzte sind sehr gut gewesen und ebenfalls die Stillberatung. Ein fachlich gutes und familÃ¤res Krankenhaus.Auch die Zimmer und das Essen sind sehr gut.,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden
Kreiskrankenhaus Osterholz,Besser gings nicht!!!!,29.03.2012,Frauen,"FÃ¼r uns war es die beste Entscheidung ins Kreiskrankenhaus OHZ zu gehen. Wir haben dort eine absolut familiÃ¤re, freundlich und liebevolle Betreuung erfahren.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden
Kreiskrankenhaus Osterholz,SchmerzgedÃ¤chnis ignoriert,12.10.2011,Chirurgie,"Ich hatte 2010 zum 3. Mal eine Darmspiegelung. Die erste Spiegelung verlief wie im Schlaf, also bin ich guten Mutes zur 2. Spiegelung, ich bin bald die WÃ¤nde hoch gegangen, so tat das weh. Schmerzmittel habe ich dann ja auch bekommen, aber zu spÃ¤t.  Beim 3. Mal habe ich darauf aufmerksam gemacht, dass ich starke Schmerzen beim letzten Mal hatte und um stÃ¤rkere Medikamente gebeten. Es wurde mir gesagt, dass ich die Medikamente der ersten Spiegelung bekomme. Was soll ich sagen,ich hatte fÃ¼rchterliche Schmerzen. Sind Schmerzmittel denn so teuer? Und was ist mit dem SchmerzgedÃ¤chnis?",zufrieden,zufrieden,unzufrieden,zufrieden,sehr zufrieden
Kreiskrankenhaus Osterholz,super Krankenhaus,01.10.2011,GefÃ¤Ãchirurgie,Ich wurde wegen einer Ausschabung der GebÃ¤rmutter ins Krankenhaus eingewiesen. Habe dort zÃ¼gig einen Termin zur Voruntersuchung und zum GesprÃ¤ch mit dem Nakosearzt bekommen. Die Ãrzte waren freundlich und haben sich viel Zeit fÃ¼r mich als Patienten genommen. Daraufhin bekam ich dann ebenso zÃ¼gig einen OP - Termin. Die Schwestern auf der Station waren alle sehr freundlich und nett. Ich habe mich dort gut aufgehoben gefÃ¼hlt. Die behandelte Ãrztin hat mir nach der OP genau erklÃ¤rt was gemacht worden ist. Das Krankenhaus ist wirklich zu empfehlen!!!,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,"weniger zufrieden (schlechtes Bett (Matraze, Kissen, Decken zu alt!), Durchgangsbad)"
Kreiskrankenhaus Osterholz,super Krankenhaus :-),11.08.2011,Chirurgie,"Ich bin super super zufrieden mit diesem Krankenhaus, und sehr froh,dass wir dieses in Osterholz-Scharmbeck haben.
Ich lag 2006 auf der Entbindungsstation, alle waren nett, lieb, hilfsbereit ob Schwester, Hebamme oder die anwesenden Ãrzte.
2008 lag ich in der Inneren und auch dort kann ich nur GUTES berichten.
Naja, und 2010 lag ich auf der Chirugie da ich mir ein Sprunggelenkbruch bei Glatteis zugezogen hatte, und auch hier kann ich sagen das alles super geklappt hat.
Die Aufnahme die ganzen Voruntersuchungen etc. wirklich alles durchorganisiert und geplant.
Also ich finde dieses Krankenhaus SUPER und kann nur sagen ich wÃ¼rde jederzeit wieder in dieses Krankenhaus gehen. Da ich einige Stationen kennengelernt habe kann ich mir eine wirklich sehr gute Meinung bilden.",sehr zufrieden (einfach super),sehr zufrieden (einfach super),sehr zufrieden (einfach super),sehr zufrieden (einfach super),unzufrieden
Kreiskrankenhaus Osterholz,Niemals wieder!!!!!,06.07.2011,Urologie,"Nicht mehr einen Fuss werde ich in dieses Krankenhaus setzten. Ich hoffe, dass ich dort niemanden mehr besuchen muÃ. Ein sehr naher AngehÃ¶riger wurde als Notfall auf der Intensivstation eingeliefert (eigentliche Fachklinik in einer anderen Stadt). Der Notfallarzt war nicht in der Lage Ã¼berhaupt die Krankheit einzuschÃ¤tzen. Er sprach von Gallensteinen. Wir klÃ¤rten nochmals Ã¼ber die Lungenkrankheit auf. Obwohl der Patient eigentlich woanders behandelt wurde wollte der Artz dort nicht anrufen um sich Ã¼ber die Behandlungsmethoden zu erkundigen (wortwÃ¶rtlich ""Was hat diese Klinik was wir nicht haben"" unsere Antwort ""Fachpersonal""). Das Personal auf der Intensivstaion spielte am PC SolitÃ¤r, wir als AngehÃ¶rige muÃten wiederholt feststellen, das die Sauerstoffzufuhr des Patienten nicht gesÃ¤ttigt war und stellten die GerÃ¤te um, dem Personal interessierte es nicht. Nachfragen warum es dem Patienten denn so schlecht ginge (2 Tage vor dem Tod) wurden abgetan, sei alles nicht so schlimm. Wir fragten ob es an der wenigen Sauerstoffzufuhr liegt. Es wurde verneint. Tags drauf sprach ich mit dem behandelnden Facharzt in der anderen Klinik. Es wurde dann gesagt, wenn es wirklich so war wie ich schildern wÃ¼rde, sei der Patient lÃ¤ngst tot. Einen Tag spÃ¤ter verstab der Patient. Der Todeskampf soll mehrere Stunden gedauert haben, wir als AngehÃ¶rige wurden nicht benachrichtigt. Der Abschied fehlt uns immer noch so sehr und wir werden es niemals nachholen kÃ¶nnen. Die Intensivstation ist nur ein Auffanglager fÃ¼r OP-Aufwachpatienten. Mehrere Tage kann man dort nicht liegen, es ist optisch ein Graus. Die Patienten werden mit Medikamenten ruhig gestellt. Der Patient war zu Hause immer klar im Kopf, als er dort lag war er zwischendurch immer wieder durcheinander, es wurde auch gesagt, dass Beruhigungsmittel verabreicht werden.
Ich wÃ¼nsche es niemanden dort liegen zu mÃ¼Ãen.
Wir als AngehÃ¶rige wurden stundenlang in ein Zimmer gesetzt, bei Nachfragen wie es dem Patienten geht bekammen wir oft freche Antworten.",unzufrieden,unzufrieden,unzufrieden,unzufrieden,unzufrieden
Kreiskrankenhaus Osterholz,Geburt was zu lange dauerte,28.12.2010,Entbindung,Ich habe am 03.01.2009 mein sohn da bekommen und muss sagen es war sehr schÃ¶n aber was mir nicht gefallen hat war das die Ã¤rzte und hebammen nicht alles versucht haben einzuleiten da mein sohn 18 tage zu spÃ¤t geboren wÃ¼rde und den per kaiserschnitt kam was echt doof war ... Aber sonst sehr sehr gutes krankenhaus ...,zufrieden,zufrieden,zufrieden,unzufrieden,zufrieden
Kreiskrankenhaus Osterholz,alles gut,07.10.2010,Entbindung,"Absolut alles in diesem Krankenhaus lief perfekt. Von der Aufnahme Ã¼ber die Untersuchungen ohne viel Wartezeiten bis hin zum ""Zimmerservice"" gab es keine Beanstandungen. Selbst das Essen schmeckt gut.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden
Kreiskrankenhaus Osterholz,Wirklich gutes Krankenhaus,19.06.2010,Handchirurgie,"Ich war auf Station 1.
Die Schwestern sind dort sehr nett, wirken nicht gestresst und ich hab schnell Hilfe bekommen wenn etwas war.
Das Essen war auch wirklich gut.

Ich hab mich dort wirklich gut aufgehoben gefÃ¼hlt ;)

Was ich nicht sehr gut fand war, dass ich erst 2 Tage spÃ¤ter erfahren habe was genau gemacht wurde. Und das auch nicht von dem Arzt der mich operiert hat.
Der kam kurz direkt nach der OP und hat mit Fachbegriffen um  sich geschmissen - und das wo ich eh noch nix mitbekommen habe weil ich noch unter Einfluss der Vollnarkose stand.",zufrieden,weniger zufrieden (Informationsfluss der Ãrzte),sehr zufrieden,sehr zufrieden,sehr zufrieden
Kreiskrankenhaus Osterholz,sehr liebe leute,04.01.2010,Hals-Nasen-Ohren,sehr freundlich und verstÃ¤ndnisvoll gewesen... nur amÃ¼santerweise wusste meine Ã¤rztinim kreissaal Ã¼berhaupt nicht bescheid und musste immer die hebamme fragen XD,sehr zufrieden,sehr zufrieden,zufrieden,zufrieden,"weniger zufrieden (kleine, alte, hellhÃ¶rige Zimmer (entspricht nicht dem Standard anderer HÃ¤user); Heizung pfiff; Fernseher nur fÃ¼r das ganze Zimmer; Essen sollte gesÃ¼nder/flexibler sein)"
Kreiskrankenhaus Osterholz,Es geht auch noch anders.....,11.12.2009,Hals-Nasen-Ohren,"Nach einem Unfall wurde meine Frau mit Oberschenkelhalsbruch in das Krankenhaus eingeliefert.Vom Eintreffen an hatte man das GefÃ¼hl von WÃ¤rme und Menschlichkeit, von Freundlichkeit -einfach von dem GefÃ¼hl in guten HÃ¤nden zu sein-.Sicher stehen auch hier alle Mitarbeiter - hier besonders erwÃ¤hnt die Station 5-, einschl. des ""ChefÂ´s"" unter dem gleichen Druck wie in anderen HÃ¤usern - man lÃ¤Ãt es den Patienten (und AngehÃ¶rigen) zu keiner Zeit spÃ¼ren. So wird auch die anstehende nÃ¤chste OP wieder hier durchgefÃ¼hrt, ungeachtet der weiteren Anfahrt und der NÃ¤he groÃer KrankenhÃ¤user am Heimatort.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,unzufrieden
Kreiskrankenhaus Osterholz,Super KH.,08.12.2009,Entbindung,"So ein nettes, zuvorkommendes, aufmerksames, hilfsbereites Pflegepersonal von der Station 5 auf welcher ich lag, habe ich noch nie erlebt. Man kann es kaum in Worte beschreiben.
Ich bedanke mich hiermit nochmals rechtherzlich bei allen Schwestern, Pfleger und Physiotherapeuten.

Nur die Putzfrauen kÃ¶nnten Ihre Arbeit etwas ernster nehmen und nicht nur husch,husch. Und um die GegenstÃ¤nde, die evtl. rumstehen oder liegen, drumherum putzen.Evtl. auch fÃ¼r Tische, Badezimmer usw. verschiedene (farblich zu erkennen) Lappen benutzen.Hygiene!!!!

Verpflegung war gut.                Klaus Schutzmeister",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden
Kreiskrankenhaus Osterholz,note 6,23.11.2009,Handchirurgie,"also ich muss wirklich sagen ich mag das krankenhaus Ã¼berhaupt nicht! eines abends bin ich mit meinem vater, der starke kopfschmerzen und dazu auch noch kribbeln im arm hatte (v.a. schlaganfall), ins osterholzer krankenhaus gegangen. wir saÃen, ohne es zu Ã¼bertreiben, 3 stunden in so einem komischen raum. naja nach 3 std. kam endlich mal ein arzt und eine pflegerin war in diesen 3 std. ca. 2 mal da. das heftigste und erschreckendste war ja in der zeit als wir gewartet haben, ist ein arzt noch schÃ¶n im aufenthaltsraum essen gegangen in der zeit kÃ¶nnte mein vater auch einen anfall bekommen, schlieÃlich haben wir der pflegerin erzÃ¤hlt das er die schmerzen und das kribbeln schon seit stunden hat.

fazit:
sehr unfreundliches personal
Ã¤rzte die einen im notfall ignorieren

ich bin selber auslÃ¤nderin und ich muss wirklich sagen, ich habe oft das gefÃ¼hl das sie einen nicht mÃ¶gen.
auch alle meine freunde/verwandte/bekannte vertreten meine meinung!",unzufrieden,unzufrieden,unzufrieden,unzufrieden,sehr zufrieden
Kreiskrankenhaus Osterholz,macht so weiter,04.07.2009,Chirurgie,"ich habe im osterholzer kreiskrankenhaus im jahr 2004 meine erste tochter zu welt gebracht und im jahr 2008 meine zwillinge das essen der service die Ã¤rzte , schwestern und hebammen war alles toll ich wÃ¼rde jeder zeit und immer wieder gerne da hin gehen wir danken euch allen sehr fÃ¼r die unterstÃ¼tzung die beratungen vorallem bei den zwillingen und dem service",sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,zufrieden
Kreiskrankenhaus Osterholz,Alles Super,24.01.2009,Frauen,"Ich habe meinen Sohn am 2.1.2009 Entbunden.Alles war super.Sie haben sich sehr viel Zeit genommen, waren immer nett und hÃ¶flich.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden
Kreiskrankenhaus Osterholz,DankeschÃ¶n!,22.08.2008,Frauen,"Ich habe im Juli 2008 meine Tochter im Osterholzer Krankenhaus entbunden und muss sagen, dass ich sehr zufrieden mit allen Abteilungen gewesen bin. Egal wo wir hin kam, alle waren sehr nett zu uns. Mein Mann und ich hatten ein sehr schÃ¶nes Familienzimmer mit unserer Tochter und auch sonst ging es auf der Entbindungsstaton sehr familiÃ¤r und und freundlich zu. Man bekommt Ã¼berall Hilfe und wenn man sie nicht braucht wird sie einem aber  freundlich angeboten. Besonders die Hebammen und Kinderkrankenschwestern waren alle sehr nett und hatten, da es ein kleines Krankenhaus ist auch mal Zeit fÃ¼r einen Schnack zwischendurch. DarÃ¼ber hinaus hat auch noch das Essen sehr gut geschmeckt. Morgens und Abend s gab es ein kleines aber reichhaltiges Buffet mit leckeren Sachen und auch das Mittagessen war total lecker. Auch muss man sich in Osterholz nicht an irgendwelche altertÃ¼mlichen Besuchszeiten halten die es ja in manchen KrankenhÃ¤usern tatsÃ¤chlich noch geben soll. Wenn ich nochmal ein Kind bekomme, steht fÃ¼r uns auÃer Frage, jeder Zeit wieder nach Osterholz ins Krankenhaus zu gehen.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden
Krankenhaus Soltau,Sehr empfehlenswert !!!,29.10.2020,Augen,"Ich kann NUR Positives berichten !!! Kompetente, hÃ¶rfÃ¤hige Ãrzte, die sich auch Zeit nehmen.
Freundliches, hilfsbereites, engagiertes Pflegepersonal. Es gab auch immer mal was zu lachen !
Fachlich einwandfreie und sehr gelungene OP.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden
Krankenhaus Soltau,Sehr nett,10.06.2020,Augen,"Sehr freundliche Mitarbeiter auf der Station. Ich kann Ã¼ber keinen etwas schlechtes schreiben. 

Das einzige, der Koch verwendet fÃ¼r meinen Geschmack zu viel Salz, weniger ist manchmal mehr.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden
Krankenhaus Soltau,Sehr unzufriedener Mitarbeiter,18.01.2020,Augen,sehr unfreundliches Personal auf der innere besonders der korpulente man auf der Station pÃ¶belte mich da an soll auf meine Kind auf passen das wÃ¤re ein Krankenhaus aber erst wo er ein paar Schritte weck waar und ich nicht mehr drauf reagieren konnte mein kind stande da nur am Rand rum und ist sich keine schult bewust stand da auch neben aber mein kind zu benutzen um seiner Kolegin zu imponieren ist sehr kindisch ich sage nur der ton macht die Musik und seiner art die der man da am tag legt lÃ¤sst sehr zu wÃ¼nschen Ã¼brig Stress hin oder her jeder mensch sucht sich seine berufliche Laufbahn selbst aus aber wenn ich nicht mit Menschen arbeiten kann den solte man es sein lassen es ist schlieÃlich ein Krankenhaus ich denke die Person weiss wer gemeint ist und das werde ich auch noch bei der GeschÃ¤ftsleitung zur beschwerde bringen die beschwerde gilt nur an dise Person nicht an das Krankenhaus MFG,sehr zufrieden (Krankenhaus top),sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden
Krankenhaus Soltau,"Engagiert , Pragmatisch",20.10.2019,Augen,"bin am selben Tag von der Reha nach Herz-Op nach Hause gekommen, konnte wegen starker Schmerzen beim Atmen und Reiben, wie wenn Sand an der Lunge wÃ¤re, nicht schlafen und habe ein bisschen Panik bekommen. Deswegen spÃ¤t abends zur AbklÃ¤rung in die Notaufnahme nach Soltau. Untersuchung mit der gebotenen Aufmerksamkeit, Arzt geduldig, fachkompetent, informativ. Ab auf Station, Schwestern unkompliziert, hilfsbereit, pragmatisch, alles unternommen, damit es einem gut geht, sogar echte Ohropax bekommen! StationsÃ¤rztin sehr erfahren in Herzproblemen und in Einstellung mit BlutverdÃ¼nner. NachdrÃ¼cklicher Hinweis auf Atemtherapie und dass man trotz Schmerzen weiter Ã¼ben muss. Trotz sehr starker Schmerzen Atemtherapie intensiviert und die 2.Nacht halt mal wieder das Opiat genommen, daraufhin deutliche Verbesserung am Morgen, noch Physio bekommen und Entlassung mit klaren Verhaltens-Tips. Kompetent !",zufrieden,"sehr zufrieden (Vom Arzt in der Notaufnahme bis zu StationsÃ¤rztin, erstaunliche Kompetenz und Erfahrung)","sehr zufrieden (Alles schnell und pragmatisch in die Wege geleitet, damit ich schnell auf die Beine komme, auch auf spontane Ansprache des Ober- oder Chefarztes am Fahrstuhl)",zufrieden,sehr zufrieden
Krankenhaus Soltau,Nie Mehr KH Soltau,15.07.2019,Augen,"Ich habe am vergangenen Sonntag, 14.7.2019, geschlagene 20 Minuten an der Notaufnahme gestanden, bis endlich mal jemand erschien. Ich hatte eine sehr schmerzhafte ZahnfleischentzÃ¼ndung und dadurch auch eine Schwellung in der rechten GesichtshÃ¤lfte. Auf meine Anfrage nach einem Rezept fÃ¼r ein Antibiotika wurde mir gesagt, dass das Krankenhaus keine Rezepte ausstellen dÃ¼rfe. Ich hÃ¤tte aber die MÃ¶glichkeit auf einen Notarzt der NotÃ¤rztepraxis zu warten, die ab 16 Uhr Dienst hÃ¤tten. Das wÃ¤ren nochmals etwa 40 Minuten Wartezeit gewesen, worauf ich dann verzichtet habe.
Es ist mir unbegreiflich, warum die Ãrzte des Krankenhauses im Notfall keine Rezepte ausstellen dÃ¼rfen und man dafÃ¼r nochmals lange Wartezeiten in Kauf nehmen muss.
Krankenhaus Soltau...nie mehr.",unzufrieden,unzufrieden,unzufrieden,unzufrieden,sehr zufrieden
