K_ID,Klinik Name,Name der Klinik,Titel,Datum,Fachbereich,Erfahrungsbericht,Gesamtzufriedenheit,Qualität der Beratung,Mediz. Behandlung,Verwaltung und Abläufe,Ausstattung und Gestaltung,sentiment,sentimentBewertung
11,krh-klinikum-lehrte,KRH Klinikum Lehrte,"KLasse Aeerzte und Personal, schlechte Ausstattung des Zimmers",04.03.2013,Entbindung,"Sehr gute Aerzte, sehr zuvorkommende Behandlung durch Pflegepersonal.Das Zimmer allerdings ließ zu wünschen übrig.Ich sollte um 06 Uhr 45 auf der Station sein.Mir wurde das Zimmer zugewiesen.Für die bevorstehende OP habe ich mich mit der Kr.-HausKleidung angezogen.Feststellen musste ich, dass der Sanitärbereich nicht gereinigt war. Sogar das Toil.-Becken war nicht vollständig sauber, ebenso fehlte die Toil.- Buerste und das Papier.-Das TV - Gerät samt Befestigungs- und Abstellvorrichtungmachte einen durchaus musealen Eindruck.Das Zimmer war spartanisch und absolut altertümlich eingerichtet. Kann man nicht erwarten, dass bei Wahlleistung  Einbett Zimmer das Ganze freundlicher und moderner ausgestattet ist?Kurz:Dieses Zimmer war von der Ausstattung her, von der Sauberkeit her (wie oben geschildert), bei weitem nicht den Betrag der Wahlleistung wert.",zufrieden,sehr zufrieden,sehr zufrieden,weniger zufrieden,zufrieden,"Sentiment(polarity=0.3833333333333333, subjectivity=0.0)",Positiv
11,krh-klinikum-lehrte,KRH Klinikum Lehrte,Unkompetens Krankenhaus,14.09.2012,Handchirurgie,"ergänzendzu meinem Bericht vom 24.07.2012! Der Krankenhauschef scheint mit dem Amtsgericht Lehrte weiter gegen uns zu stänkern, denn heute kam von Lehrte veranlaßt ein Betreuer vom Amtsgericht Hannover nach Hause ( Voranmeldung 4 Tage ). Man gut das ich über unsern Anwalt und Notar eine Patientenverfügung gemacht hatte. Kann ich nur jeder Person empfehlen, damit Sie nicht diese Odyssee durchmachen muß wie wir, denn das scheint in Lehrte Methode zu haben, nach Aussage vieler Leute mit dennen ich gesprochen hatte. Heute geht es meinem Mann nach der OP in der MHH sehr, sehr gut. Hände weg vom Lehrter Krankenhaus, egal ob privat oder kassenärztlich versichert, wenn Sie an Leben bleiben und wieder gesund nach Hause kommen wollen!!!!!!!!",unzufrieden ,unzufrieden,unzufrieden,unzufrieden,sehr zufrieden,"Sentiment(polarity=0.35714285714285715, subjectivity=0.07142857142857142)",Positiv
11,krh-klinikum-lehrte,KRH Klinikum Lehrte,Sowas geht mal gar nicht. Ärzte trinken lieber Kaffee als zu helfen,24.07.2012,Chirurgie,Mein Sohn von 4 Jahren musste heute mit Schmerzen 1 ganze Stunde im kh auf Behandlung warten . Die Ärztin hatte nix besseres zutuen als Kaffee zu trinken . Was ist das für ein kh? Kinder liegen lassen obwohl sie ihre Hilfe brauchen . Man fragt mal nach wie lang es noch dauert da kommt dann gleich kommt wer . Ne halbe Stunde später ist sie immer noch am Kaffee trinken . Lächerlich .,unzufrieden,unzufrieden,unzufrieden,unzufrieden,zufrieden,"Sentiment(polarity=-0.14285714285714285, subjectivity=0.0)",Negativ
11,krh-klinikum-lehrte,KRH Klinikum Lehrte,Unkompetentes Krankenhaus,29.06.2012,Frauen,"Mein Mann war Privatpatient im o.g. Krankenhaus. Da er nach einem schweren Schienen-und Wadenbeinbruch sich wohl unruhig verhalten hat, hat dieses Krankenhaus Ihn durch das Amtgericht Lehrte für ""dement ""erklärt, um Ihn fixieren zu können. Die Ehefrau wurde über diesen Vorgang 2 Tage (dabei sogar telefonisch als auch mündlich angelogen) nicht benachrichtet! Eine Demenz trifft laut Medizinische Hochschule Hannnover ( Neurologie ) nicht zu, in die ich meinen Mann sofort habe verlegen lassen. Mein Mann war unterzuckert und hat auch hatte auch nicht genug Flüßigkeit bekommen, dieses beweißt der dunkelbrau verfärbte Urin. Außerdem hat das Krankenhaus das von Willebrandsyndrom II anzweifelt, obwohl das durch die MHH wissenschaftlich erwiesen ist!! Ich behalte mir eine Anzeige bei der Polizei gegen das Krankenhaus, als auch gegen den Richter vom Amtgericht noch vor, da auch er es nicht für nötig befunden hat die Ehefrau zu unterrichten.",unzufrieden ,unzufrieden ,unzufrieden ,unzufrieden ,sehr zufrieden,"Sentiment(polarity=-0.29375, subjectivity=0.0)",Negativ
11,krh-klinikum-lehrte,KRH Klinikum Lehrte,Alles super,08.05.2012,Frauen,"Freundliche Schwestern, freundliche Ärztinnen und ein kompetenter Dr. Menzel. Habe gestern einen Patienten für eine leisten-OP eingecheckt. Krankenhaus ist absolut top.Danke.Klaus W.Gembolis31319 Sehnde",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,"Sentiment(polarity=0.5666666666666667, subjectivity=0.0)",Positiv
11,krh-klinikum-lehrte,KRH Klinikum Lehrte,In jedem Callcenter gäbe es Abmahnungen,30.11.2011,Frauen,"Aufnahmegespräch für HNO-Op in der Anästhesie für unsere Kinder: Schwester pöbelt bereits bevor man Guten Morgen gesagt hat, sie selber schafft es auch nicht, Arzt verdreht schon beim Reinkommen die Augen. Es entsteht leider der Eindruck von Überforderung bei den Schwestern und Unvermögen bei dem Arzt, sich in die Eltern bzw. die kleinen Patienten einzufühlen. Besonders irritierend, der Anästhesie-Arzt stellt die Diagnose seines HNO-Kollegen in Frage...Was soll man da sagen? Wohl dem der keinen Zeitdruck hat und die Klinik wechseln kann.",unzufrieden,unzufrieden,unzufrieden ,unzufrieden ,sehr zufrieden,"Sentiment(polarity=-0.425, subjectivity=0.0)",Negativ
11,krh-klinikum-lehrte,KRH Klinikum Lehrte,Schwester Rabiata und Schwester Kaloderma,29.08.2011,Frauen,"Ich habe im August meine Nasenscheidewand begradigen lassen und die Nasenmuscheln operativ verkürzen lassen .Abgesehen von den üblichen Schwierigkeiten nach einer solchen OP kann ich nur sagen ,dass die ärztliche Betreuung und auch die Pflege durch das Personal auf der Station sehr gut waren .Die Damen waren hart ,aber herzlich ;-)Lediglich das Essen war grenzwertig , da relativ geschmacksneutral und auch nicht wirklich liebevoll dargeboten .Aber auf andauerndes Nachbohren bekam ich dann auch meine portionen zusammen .( Ich halte Erbsensuppe und andere Hülsenfrüchte nicht so für geeignet in einem kleinen Zimmer ohne Lüftungsgelegenheit verzehrt zu werden !!! )",sehr zufrieden,zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,"Sentiment(polarity=0.275, subjectivity=0.0)",Positiv
11,krh-klinikum-lehrte,KRH Klinikum Lehrte,Quälende Mückenstiche!!!!,10.06.2011,Frauen,"Meiner Tochter wurden die Mandeln entfernt, Ärzte wie auch das Pflegepersonal war super. Da meine tochter unter 6 Jahren ist, war ich als Begleitperson mit ihr die ganze Woche da. Unglaublich finde ich das es im Krankenhaus an den Fenstern keine Fliegengitter gibt, meine tochter wurde sehr stark zerstochen bis jetzt haben wir 42 Stiche gezählt, wenn es auf den Zimmern in den ersten Tagen nicht so unerträglich warm und stickig gewesen wäre hätten wir die Fenster geschlossen, aber das war nicht möglich! Auch andere Patienten litten unter sämtlichen Stichen und schlaflosen Nächten. Es sind aber nicht nur die quälend juckenden Stiche sondern grade in der Zeit des EHECÂ´s oder andern mutierten Keime und Viren finde ich es unglaublich das nicht mal daran gedacht wird die Patienten davor zu schützen, was ist denn wenn eine Mücke irgendwelche Krankheiten überträgt??? Also mit der gesammten Pflege bin ich sehr zufrieden aber grade dann kann ich es nicht verstehen das man es zulässt das die Patienten noch zusätzlich belastet werden!!!",zufrieden,sehr zufrieden,sehr zufrieden,unzufrieden,sehr zufrieden,"Sentiment(polarity=-0.042857142857142864, subjectivity=0.0)",Negativ
11,krh-klinikum-lehrte,KRH Klinikum Lehrte,Ja gerne!,20.02.2011,Frauen,"Ich lag vergangene Woche in der Chirurgie im 5. Stock. Ich hatte einen Abszess im Bauch, der am gleichen Tag der Aufnahme geöffnet wurde und ich damit von den elenden Schmerzen befreit wurde. Das Pflegepersonal war durchgehend freundlich und einfühlsam. Man fühlte sich auch bei den Ärzten in guten Händen. Sehr freundlich und kompetent. Ich wurde sehr gut in die Versorgung der OP Wunde eingewiesen und bekam auch genügend Material mit nach Hause. Großes Kompliment an die Schwestern und den Pflegeleiter, die meine auslaufenden ""Löcher"" so versorgen konnten, damit ich mich nicht ständig vollsaue. Das Essen ist jetzt nicht der Bringer, ist mir persönlich aber nicht so wichtig. Das Krankenhaus an sich is voellig in Ordnung. Weshalb allerdings die Fernseher normal den Ton abgeben und nicht nur über Kopfhörer entzieht sich meinem Verständnis. Wenn in einem 4er Zimmer jemand fern guckt, müssen alle anderen zuhören. Alles in allem war ich sehr zufrieden und würde auch jederzeit wieder kommen.",sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,sehr zufrieden,"Sentiment(polarity=0.45769230769230773, subjectivity=0.0)",Positiv
11,krh-klinikum-lehrte,KRH Klinikum Lehrte,Mangelhafte Behandlung- lebensbedrohlich,10.02.2011,Entbindung,"War insgesamt 3mal zur OP dort,da mein Internist leider sehr überzeugt ist von einem Chirurgen der dort arbeitet.Das erste Mal operierten Sie die falsche Seite,angeblich auf der anderen Seite nix zu finden.Nach Drängen meines Arztes, dass beim 2.Mal der Chefarzt aufgrund der schwere der Erkrankung persönlich operiert,tats doch wieder ein Assistenzarzt-dabei kratzten Sie eine Vene an,so dass ich starke Nachblutungen hatte und erst als ich schon unkontrolliert einschlief,in meinem eigenen Blut lag und kaum noch Blutdruck hatte,wurde ich notoperiert.Auf jegliche Komplikationen mußte ich mehrfach dringlichst hinweisen,dass ich überhaupt ernst genommen wurde.Im Arztbrief wurde alles abgetan.Dass eine Vene getroffen wurde,weiß ich nur,weil zufällig gerade Besuch für mich kam,als 2Schwestern sich über mich auf dem Flur unterhielten.Aller guten Dinge sind 3,dachte ich mir,Chefarzt sagte 3.OP zu,ob er selbst operiert hat,weiß ich bis heute nicht. Vorgespräch:Anästhesistin schon genervt,weil ich Vollnarkose wollte,hat mich dann auch weder aufgeklärt noch beraten.Nach der OP:Wieder Nachblutungen (diesmal aber wenig),extreme Kreislaufprobleme-Kommentar Chefarzt:""Na dann müssen se mal was essen!""Nachblutungen wurden wieder erst behandelt, nachdem ich das Bett teilweise vollgeblutet hatte und 4Schwestern ""genervt"" hab.Postoperatives Fieber mit Schüttelfrost bekommen, Paracetamolsaft und Schmerzmittel gekriegt,meinten Blut müsste kontrolliert werden-ist nie passiert,die Ärzte hätten keine Zeit,wurde mir mitgeteilt.Weitere Zumutung,jedes Mal nach der Toilette über den Flur zur Dusche-soll ich halbnackt über die Station rennen?Nach 3 Tagen mit postoperativem Fieber(ja,ich habe drauf hingewiesen)entlassen worden,da anscheinend Betten gebraucht wurden.An einem Sa.ohne Verbundmaterial oder Unterweisung in OP-Wundversorgung gehen gelassen worden.Schwestern waren sehr angenervt, Ärzte hörten nicht zu.Mo.bei meinem Internisten Blutabnahme, sofort Antibiotike, strikte Beobachtung.",unzufrieden,unzufrieden,unzufrieden,weniger zufrieden,zufrieden,"Sentiment(polarity=-0.4333333333333333, subjectivity=0.15833333333333333)",Negativ
11,krh-klinikum-lehrte,KRH Klinikum Lehrte,Besser geht's nicht,24.03.2010,Frauen,"Ich bin vor 3 Wochen an der Schilddrüse operiert worden (vollständige Entfernung). Die Ärzte dort sind fachlich überdurchschnittlich kompetent, das Personal ist ausgesprochen freundlich. Durch die Gründlichkeit des Operateurs, der auf dem vorliegenden Szintigrafiebild ein Karzinom, das kleiner war als 1 mm und in dem dort vorhandenen faustgroßen kalten Knoten verkapselt war, blieb mir durch die Entfernung im Ganzen eine anschließende Chemotherapie sowie die Angst vor einem erneuten Ausbrechen des Krebses an anderer Stelle erspart.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,"Sentiment(polarity=0.0666666666666667, subjectivity=0.0)",Positiv
11,krh-klinikum-lehrte,KRH Klinikum Lehrte,Das war ja das Letzte !,22.09.2009,Entbindung,"Nach einem Treppensturz wurde ich dort wegen akuten Rückenschmerzen eingeliefert. Zum Glück war es nur ien eprellung, jedoch mit höllischen Schmerzen. Der Treppensturz wurde verursacht, weil wieder mal mein Bein einen Aussetzer hatt. Ich wurde vor 5 Jahren wegen Arnold-Chiari operiert und seid einem halben Jahr sind die Symthome wieder da. Zu der Zeit meiner Einweisung hatte ich dann auch noh einen Sehnenscheid-Entzündung. Ich war 6 Tage dort. Während dieser Zeit hat man mich mit Schmerzmitteln so voll gestopft täglich, daß ich oft gar nicht wusste, wer da jetzt zu Besuch kommt. ich brauchte manchmal Minuten um meine Frau zu erkennen. Am vorletzten Abend, bekam ich dann zu den ganzen Pillen noch ein Schmerzpflaster, welches hohe Dosen an Schmerzmitteln in einem Zyklus abgibt. Das war dann zuviel. Ich habe mich von abends bis zum nächsten Mittag nur noch übergeben. Weder die Nachtschwester noch eine Krankenschwester am Morgen oder Mittag kam auf die Idee mit etwas gegen Übelkeit zu geben. Hier musste ich dann selber darum bitten. Auch der Verband meiner Arschiene wurde nur gewechselt, weil ich selber darum gebeten habe. Angesehen hat sich das aber weder ein Arzt noch eine Krankenschwester. Das Essen war leider auch recht ""bescheiden"" Wirklich geschmeckt hat mir das Essen an keinem einzigen Tag. Es war auch leider zu wenig um satt zu werden. Grössere Portionen um die ich bat bekam ich dann am vierten Tag. Allerdings nur morgens. Mittags und abends blieb es bei der spärlichen Ration. Nachdem ich dann am Tag meiner Übelkeit gefragt wurde, ob ich Schmerzen habe und ich die verneinte, bekam ich die Entlassungspapiere. Man hätte mir an diesem Tag ein Bein rausreissen können und ich hätte nichts gemerkt, so vollgepumpt war ich mit Schmerzmitteln. Mein Kreislauf war im Keller und ich konnte mich nur aufgestützt auf meiner Frau bewegen. Das wurde auch bemerkt aber nicht bewusst beachtet. Fazit: Ich hatte und habe den Eindruck, daß ich dort nur ein Bett belegt habe um die Kosten für die Station zu rechtfertigen, solange bis genug Betten belegt waren. Vollpumpen den Patienten und wenn Schmerzfrei sofort raus mit ihm. Auch wenn sein Kreislauf imeller ist.Dieses Krankenhaus werde ich garantiert nie wieder aufsuchen.",unzufrieden,unzufrieden,unzufrieden,weniger zufrieden,sehr zufrieden ,"Sentiment(polarity=0.2388888888888889, subjectivity=0.02962962962962963)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Sehr kompetentes Fachpersonal und sehr gute Betreuung,09.03.2021,Augen,"Meine 92jährige Mutter war zur Reha auf der Station 1 im Lindenbrunn, weil sie sich einen Oberschenkelhalsbruch zugezogen hatte. Die fachärztliche Betreuung war sehr gut, das Personal sehr unterstützend und aufbauend und meine Mutter konnte nach einem dreiwöchigen Aufenthalt nach Hause entlassen werden. Sie kann wieder selbstbestimmt in ihrer häuslichen Umgebung leben.  Während ihres Aufenthaltes durfte ich sie nach vorherigem Coronatest besuchen.Insgesamt geben wir eine sehr !!! positive Beurteilung über diese Klinik ab und können sie definitiv weiterempfehlen.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,"Sentiment(polarity=0.2866666666666667, subjectivity=0.0)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Durch aus zufrieden,10.02.2021,Augen,"Also,Ich habe durchweg positive Erfahrung. Ich war zum zweiten Mal hier und bin durch aus zufrieden. Meine Tabletten Einstellung wurden angepasst.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,"Sentiment(polarity=0.3333333333333333, subjectivity=0.0)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Erstmal Urlaub machen,12.01.2021,Augen, ,unzufrieden ,unzufrieden ,unzufrieden ,unzufrieden ,sehr zufrieden,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,.,03.01.2021,Augen,"Seit wann funktioniert ein Verein zur Betreuung von Schwerbehinderten als Krankenhaus ? Und wo ? In Coppenbrüge haha.Die Oberärztin ist sehr genial,beim Formulierung von Echobefund (Befund von 2 Zeilen)öffnet sie die Bücher sonst kann sie kein Befund auswendig formulieren und das nach 20 Jahren Erfahrung. Steht aber bereit die Ausbildung von Ass.Ärzten zu schaden.Wer erlaubt diese Menschen überhaupt auf diesem Gebiet zu funktionieren",unzufrieden,unzufrieden,unzufrieden,unzufrieden,sehr zufrieden,"Sentiment(polarity=0.375, subjectivity=0.1)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Ich kann von einem Klinikaufenthalt nur abraten,27.07.2020,Augen,"Unserer Erfahrung nach fand keine eingehende professionelle medizinische Anamnese statt. Ebenso mussten Informationen über den aktuellen Zustand, Behandlungs- und Therapieansätze von den in diesem Fall sogar bevollmächtigten Angehörigen stets erkämpft werden. Ein Zutritt wurde bereits vor dem von Ihrem Ministerium ausgehenden Besuchsverbot verwehrt, ebenso ärztliche Gespräche vor Ort. Es wurde erst nach dem Aufenthalt unseres Vaters ein Hygienekonzept entwickelt, welches den Zugang von Besuchern regelt. Das heißt wir konnten unseren Vater und das behandelnde Personal über Wochen nicht treffen, obwohl sich unser Vater in einem dementiellen Zustand befunden hat.Es kam zu einer Hospitalisierung und Traumatisierung aufgrund von wochenlanger Fixierung ohne uns als Angehörige zu Alternativen zu beraten. Ebenso wurde eine PEG gesetzt, zwar mit unserer Zustimmung aus der Entfernung, aber ohne das Ausloten anderer Möglichkeiten.Wir hatten keine Informationen über die Qualifikation der behandelnden Ärzte. Diese Informationen finden sich auf keiner Stelle der Homepage des Krankenhauses.Einzig eine der Oberärztinnen stand in Telefonaten für ausführlichere Informationen zu Verfügung, wenn sie in der Klinik war.Auch die Maßnahmen in der Pflege muss ich in Frage stellen: Spitzfüße nach dem Aufenthalt trotz angeblicher guter Lagerung und Mobilisierung, unbegründete Umstellung der Ernährung auf passierte Koste, drei Wochen ohne Haare waschen in der Körperpflege, verspätete Information über fehlende Wäsche, â¦Mein Vater wurde dort Mitte März eingeliefert und ist dort leider bis Mitte Mai 2020 verblieben. Am 08.07.2020 ist er verstorben.Mein Vater war 72 Jahre alt. Er hat zuvor weitgehend selbstständig gelebt und sich selbst versorgt. Ja, er war gestürzt. Aber die Verschlechterung seines Gesundheitszustandes während des Klinikaufenthaltes in Coppenbrügge halte ich doch für sehr bedenklich.",unzufrieden,unzufrieden,unzufrieden,weniger zufrieden,sehr zufrieden,"Sentiment(polarity=-0.02727272727272728, subjectivity=0.0)",Negativ
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Empfehlenswerte Klinik mit kompetentem und sehr freundlichem Personal,26.03.2020,Augen,"Ich war 9 Tage im Krankenhaus Lindenbrunn auf Station 5. Trotz Besuchs- und Ausgehverbot aufgrund der Coronakrise war es ein angenehmer Aufenthalt. Von allen Krankenhäusern, die ich aus eigener Erfahrung kenne, habe ich mich in diesem Krankenhaus am wohlsten gefühlt.Das Personal war durchgängig äußerst freundlich, hilfsbereits und sehr engagiert sowie stets gut gelaunt. Ein herzliches Dankeschön nochmals an das Pflegepersonal für die tolle Arbeit und auch an die Ärztinnen für die fachlich kompetente Behandlung.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,weniger zufrieden,"Sentiment(polarity=0.75, subjectivity=0.0)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Stephen Kings Carrie,10.03.2020,Augen,Die Therapeuten sind spitze in jeglicher Hinsicht sie geben sich richtig viel Mühe zeigen Einfühlungsvermögen und nehmen sich auch Zeit. Auch wenn persönliche Probleme zu dem Krankheitsbild dazukommen haben sie trotzdem ein offenes Ohr.,zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,sehr zufrieden,"Sentiment(polarity=0.175, subjectivity=0.25)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Vom Pflegefall zum Selbstläufer,07.01.2019,Augen,"Nach einem Erysipel am rechten Bein war ich 14 Tage in einem anderen KH und 1 Woche zu Hause nur im Bett liegend,dadurch hatte sich meine Muskelkraft komplett reduziert.Zum Glück bekam ich von der KK eine Reha im ""Lindenbrunn""  in Coppenbrügge. Mir wurde mitgeteilt das ich in eine Vorreha gehöre da ich bis auf meine Arme keinen Körperteil bewegen konnte. Durch den unglaublichen Einsatz der Schwestern, Pfleger und vor allem der Therapeuten, sowie meiner sehr motivierten Mitarbeit habe ich es geschafft wieder auf die Beine zu kommen. Habe zu meinem Glück durch die Ärzte eine Rehaverlängerung bekommen. Wurde mit 6 Helfern aus dem Haus in die Reha gebracht. Habe durch die große Hilfe in Coppenbrügge geschafft, von der Trage mit 2 Handstöcken die 4 Treppenstufen ins Haus und bis zu und in mein Pflegebett zu kommen.Keiner hatte vorher je geglaubt das ich wieder so auf die Beine komme. Vielen, vielen Dank für die Topleistungen dieser Profiklinik in Coppenbrügge!!!Es dankt herzlich ""der Rollmops""",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,"Sentiment(polarity=0.19374999999999998, subjectivity=0.125)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Ausgesprochen gute Erfahrungen gemacht!!!,16.01.2018,Augen,"Nach meinem Schlaganfall war ich wenig begeistert, als ich erfuhr, dass ich die Reha im Lindenbrunn machen soll. Aber ich wurde eines besseren  belehrt! Das  g e s a m t e   Personal war zu jeder Zeit ausgesprochen nett und freundlich und ich fühlte mich zu jeder Zeit gut aufgehoben. Alle Ärzte, Schwestern, Pfleger und Therapeuten machten immer einen sehr kompetenten Eindruck und waren sehr motiviert. Dank der tollen Unterstützung habe ich gute Fortschritte gemacht. Ich kann diese Klinik mit ruhigem Gewissen weiterempfehlen!!!",sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,sehr zufrieden,"Sentiment(polarity=0.6, subjectivity=0.0)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Mir wurde sehr geholfen!,28.11.2017,Augen,"Liebe zukünftigen Patienten, liebes Lindenbrunn-Team,ich würde euch gerne von meinen Erfahrungen meines 24-tägigen Aufenthaltes nach einer sehr ernsten Wirbelsäulen Op auf Station 11 berichten.Wundervolle Atmosphäre! Hier habe ich mich wie zu Hause gefühlt. Alle Mitarbeiter und damit auch die Ärzte arbeiten hier mit höchstem Engagement, fachlichem Wissen und aus tiefsten Herzen und Mitgefühl für Ihre Patienten. Ich war sowohl physisch als auch psychisch einem sehr ernsten Zustand. Nach 24 Tagen harter Arbeit, haben wir es gemeinsam geschafft mich wieder auf die Beine zu stellen und ich konnte noch nicht völlig gesund aber  glücklich wieder nach Hause zurück kehren.Auf diesem Wege möchte ich mich ganz herzlich bei allen Mitarbeitern und vor allem bei Frau Dr. Sabine Brümmer-Uhr bedanken. Sie ist eine sehr sympathische, freundliche und kompetente Ärztin, der das Wohl des Patienten sehr am Herzen liegt. Allen Mitarbeitern möchte ich für die tolle Arbeit danken, die mir immer mit einem Lächeln im Gesicht zu jeder Zeit und an jedem Ort geholfen haben. Besonders hervorzuheben sind Schwester Daniela, Schwester Petra, Schwester Ursula, der unersetzbare Markus und Andreas und Frau Cornelia vom Speisesaal, die Tag für das ihr Bestes geben.Ich kann jedem der gesund werden möchte diese Klinik und vor allem Station 11 sehr empfehlen und hoffe, dass der Aufenthalt für Sie genauso angenehm sein wird wie für mich.Vielen Dank nochmals und viele GrüßeJan Gasior",sehr zufrieden,sehr zufrieden,zufrieden,zufrieden,zufrieden,"Sentiment(polarity=0.5854166666666667, subjectivity=0.020833333333333332)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Danke!,26.11.2017,Augen,"Ich habe ein deutlich positves Urteil abzugeben. Da  ich fast fünf Monate dort verbrachte, bin ich gerne dazu bereit.Grundlegend fiel mir die Anzahl und die Präzision der Visten auf. Der Erfolg ist mein Masstab.                                         Das Pflegepersonal, die Therapeuten, die Küche... stehen hier nicht nach. Trotzdem gilt ein besonderer Dank an die Oberärztin der Station 7.                                                                                                                                                              Vielen Dank!Mit freundlichen Grüßen - Best regards - Met vriendelijke groeten - SincÃ¨res salutationsT. Krüger",sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden ,zufrieden,"Sentiment(polarity=0.07142857142857142, subjectivity=0.07142857142857142)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Schlechte Erfahrungen nach Schlaganfall,18.10.2017,Augen,"Meine Mutter wurde nach einem Schlaganfall hier zur Reha eingeliefert. Unsere Erfahrungen mit dieser Klinik waren durchgehend negativ: Weil sie nicht schnell genug essen konnte, wollte man ihr eine Magensonde legen, dass lehnten wir entschieden ab, ihre Nasensonde zur Nahrungsaufnahme behielt sie 5 Wochen, weil man keine Zeit hatte mit ihr das Essen zu trainieren, vor der Einlieferung nahm sie 2 Tabletten, nach 6 Wochen Reha ein Duzend, unter anderem Psychopharmaka, Kommunikation zwischen Arzt und Angehörigem fanden nicht, bzw. nur nach unserer intensiven Intervension statt, es gab keine Betreuung am Wochenende, sie würde dann nicht mal angezogen und war ans Bett gefesselt,Gesundheitliche Fortschritte macht sie erst jetzt im Pflegeheim, die Plege war war sehr personenabhängig und eher unterdurchschnittlich. Meine Mutter hat hat seelisch in der Reha gelitten und kriegt immer noch Panikattacken wenn sie träumt, dass sie noch mal in diese Einrichtung muss.Wir können von dieser Rehaklink nur abraten!!!",unzufrieden,unzufrieden,unzufrieden ,weniger zufrieden,zufrieden ,"Sentiment(polarity=-0.020833333333333343, subjectivity=0.0)",Negativ
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Dankbarkeit für eine hervorragende Betreuung,07.07.2017,Augen,"Erstklassige medizinische , wie auch persönliche Betreuung. Gut ansprechbare Ärzte, die gut verständlich und nachvollziehbar informieren und transparent notwendige Massnahmen schildern und einleiten.Sehr engagiertes Pflegepersonal und kompetente und hilfreiche Sozialberatung.Eine unheimlich wertvolle Unterstützung für den Patienten und seine Angehörigen.Sehr überzeugend die umfangreichen und gut abgestimmten Massnahmen zur geistigen und körperlichen Mobilisierung.Ich wünschte mir im Notfall in dieser Klinik behandelt zu werden!Sehr negativ ist wieder einmal die Verweigerung der DAK aufgefallen, notwendige Rehamassnahmen zu unterstützen. Ich warne vor dieser Ersatzkasse.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,"Sentiment(polarity=0.5703703703703704, subjectivity=0.0)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Lebensretter KH Lindenbrunn,01.06.2017,Augen,"nach 4 Wochen schlechter und falscher Behandlung in einem anderen Krankenhaus(Sturz von Leiter, Wirbelsäule gebrochen, 4 Wochen nach OP immer noch unerträgliche, furchtbare Schmerzen), sollte er ins Altersheim zur Kurzzeitpflege. Statt dessen ich meinen Mann nach KH Lindenbrunn in Coppenbrügge gebracht. Sofort wurden eingehende Untersuchungen gemacht, CT und MRT zeigten die Fehllage der Schrauben etc. im Rücken,( Schrauben krumm + schief, nicht fest,1 ragte aus dem Wirbel bis fast an die Rücken Aorta, lebensgefährlich !) Nach Umstellung der Medikamente sofort Schmerzen erträglich und normal. Die Fehldiagnosen des vorherigen Krankenhauses korrigiert, KH Lindenbrunn  meinen Mann nach Hannover ins Friederikenstift verlegt zur erneuten Operation. 2 Spezialisten haben 4 Std. alles rausgeschraubt und den Bruch neu verschraubt und verdrahtet. Alles gelungen. Nach 1 Woche zurück nach Lindenbrunn Coppenbrügge und nach 4 Wochen Reha von da zurück nach Hause in hervorragendem Zustand ! Lindenbrunn hat meinen Mann und unser gemeinsames Leben gerettet.",sehr zufrieden ,sehr zufrieden ,sehr zufrieden ,sehr zufrieden,unzufrieden,"Sentiment(polarity=0.16999999999999998, subjectivity=0.0)",Positiv
